28.640	-12.405	-0.314	0.637	-78.665
28.660	-8.886	-0.320	0.637	-78.458
28.680	-5.250	-0.320	0.637	-78.241
28.700	-1.528	-0.320	0.637	-78.020
28.720	2.199	-0.310	0.637	-77.810
28.740	5.911	-0.297	0.637	-77.630
28.760	9.504	-0.283	0.637	-77.483
28.780	12.990	-0.262	0.637	-77.385
28.800	16.288	-0.236	0.637	-77.337
28.820	19.317	-0.210	0.637	-77.345
28.840	22.115	-0.180	0.637	-77.405
28.860	24.538	-0.150	0.637	-77.522
28.880	26.606	-0.109	0.637	-77.681
28.900	28.265	-0.079	0.637	-77.881
28.920	29.554	-0.038	0.637	-78.105
28.940	30.392	-0.004	0.637	-78.342
28.960	30.768	0.036	0.637	-78.579
28.980	30.725	0.070	0.637	-78.801
29.000	30.215	0.109	0.637	-78.997
29.020	29.275	0.136	0.637	-79.152
29.040	27.900	0.173	0.637	-79.260
29.060	26.138	0.198	0.637	-79.310
29.080	23.979	0.228	0.637	-79.304
29.100	21.460	0.244	0.637	-79.236
29.120	18.624	0.268	0.637	-79.115
29.140	15.525	0.277	0.637	-78.940
29.160	12.190	0.291	0.637	-78.728
29.180	8.688	0.297	0.637	-78.487
29.200	5.057	0.292	0.637	-78.232
29.220	1.367	0.289	0.637	-77.978
29.240	-2.377	0.276	0.637	-77.738
29.260	-6.077	0.270	0.637	-77.528
29.280	-9.681	0.247	0.637	-77.351
29.300	-13.140	0.228	0.637	-77.226
29.320	-16.406	0.202	0.637	-77.152
29.340	-19.446	0.182	0.637	-77.140
29.360	-22.196	0.148	0.637	-77.181
29.380	-24.608	0.120	0.637	-77.279
29.400	-26.665	0.082	0.637	-77.423
29.420	-28.367	0.050	0.637	-77.607
29.440	-29.581	0.010	0.637	-77.820
29.460	-30.398	-0.024	0.637	-78.047
29.480	-30.747	-0.066	0.637	-78.277
29.500	-30.688	-0.099	0.635	-78.493
29.520	-30.183	-0.139	0.635	-78.686
29.540	-29.211	-0.166	0.634	-78.840
29.560	-27.814	-0.201	0.634	-78.950
29.580	-25.999	-0.222	0.634	-79.006
29.600	-23.823	-0.254	0.634	-79.009
29.620	-21.288	-0.267	0.634	-78.953
29.640	-18.415	-0.291	0.634	-78.845
29.660	-15.289	-0.300	0.634	-78.695
29.680	-11.943	-0.319	0.634	-78.506
29.700	-8.425	-0.316	0.634	-78.293
29.720	-4.767	-0.321	0.635	-78.069
29.740	-1.045	-0.316	0.635	-77.848
29.760	2.694	-0.315	0.635	-77.639
29.780	6.384	-0.291	0.635	-77.461
29.800	9.966	-0.279	0.635	-77.323
29.820	13.452	-0.255	0.635	-77.235
29.840	16.701	-0.233	0.635	-77.199
29.860	19.709	-0.203	0.635	-77.219
29.880	22.465	-0.176	0.635	-77.297
29.900	24.823	-0.135	0.635	-77.426
29.920	26.858	-0.108	0.635	-77.604
29.940	28.469	-0.067	0.635	-77.818
29.960	29.673	-0.036	0.635	-78.058
29.980	30.451	0.002	0.635	-78.309
30.000	30.795	0.041	0.635	-78.560
30.020	30.672	0.082	0.635	-78.796
30.040	30.124	0.113	0.635	-79.002
30.060	29.119	0.149	0.635	-79.169
30.080	27.707	0.179	0.635	-79.285
30.100	25.881	0.208	0.635	-79.348
30.120	23.662	0.231	0.635	-79.350
30.140	21.095	0.252	0.635	-79.295
30.160	18.232	0.274	0.635	-79.182
30.180	15.095	0.285	0.635	-79.024
30.200	11.717	0.292	0.635	-78.823
30.220	8.204	0.294	0.635	-78.600
30.240	4.568	0.292	0.635	-78.359
30.260	0.835	0.289	0.635	-78.124
30.280	-2.887	0.281	0.635	-77.901
30.300	-6.577	0.268	0.635	-77.706
30.320	-10.159	0.255	0.635	-77.549
30.340	-13.624	0.231	0.635	-77.439
30.360	-16.873	0.208	0.635	-77.381
30.380	-19.865	0.175	0.635	-77.380
30.400	-22.556	0.148	0.635	-77.435
30.420	-24.930	0.115	0.635	-77.543
30.440	-26.955	0.088	0.635	-77.695
30.460	-28.582	0.047	0.635	-77.884
30.480	-29.759	0.010	0.635	-78.097
30.500	-30.510	-0.030	0.635	-78.322
30.520	-30.801	-0.061	0.635	-78.546
30.540	-30.682	-0.101	0.635	-78.754
30.560	-30.108	-0.135	0.635	-78.933
30.580	-29.098	-0.170	0.635	-79.073
30.600	-27.621	-0.197	0.635	-79.163
30.620	-25.757	-0.221	0.635	-79.201
30.640	-23.544	-0.242	0.635	-79.182
30.660	-20.939	-0.270	0.635	-79.109
30.680	-18.033	-0.287	0.635	-78.980
30.700	-14.897	-0.304	0.635	-78.807
30.720	-11.502	-0.315	0.635	-78.596
30.740	-7.963	-0.318	0.635	-78.360
30.760	-4.262	-0.317	0.635	-78.114
30.780	-0.561	-0.313	0.635	-77.873
30.800	3.172	-0.300	0.635	-77.653
30.820	6.851	-0.281	0.635	-77.461
30.840	10.439	-0.267	0.635	-77.317
30.860	13.882	-0.247	0.635	-77.217
30.880	17.110	-0.221	0.635	-77.175
30.900	20.074	-0.195	0.635	-77.187
30.920	22.781	-0.163	0.635	-77.258
30.940	25.107	-0.125	0.635	-77.382
30.960	27.073	-0.093	0.635	-77.553
30.980	28.647	-0.056	0.635	-77.760
31.000	29.812	-0.019	0.635	-77.993
31.020	30.537	0.012	0.635	-78.237
31.040	30.806	0.057	0.635	-78.480
31.060	30.629	0.090	0.635	-78.706
31.080	30.011	0.127	0.629	-78.904
31.100	28.948	0.156	0.629	-79.061
31.120	27.465	0.194	0.629	-79.171
31.140	25.612	0.216	0.629	-79.224
31.160	23.345	0.242	0.629	-79.220
31.180	20.730	0.260	0.629	-79.159
31.200	17.824	0.285	0.629	-79.047
31.220	14.655	0.287	0.629	-78.883
31.240	11.260	0.305	0.629	-78.688
31.260	7.705	0.300	0.629	-78.464
31.280	4.047	0.306	0.629	-78.233
31.300	0.341	0.295	0.629	-78.003
31.320	-3.392	0.290	0.629	-77.793
31.340	-7.066	0.274	0.629	-77.609
31.360	-10.654	0.261	0.629	-77.465
31.380	-14.059	0.235	0.629	-77.369
31.400	-17.276	0.214	0.629	-77.328
31.420	-20.262	0.181	0.629	-77.341
31.440	-22.916	0.155	0.629	-77.410
31.460	-25.231	0.119	0.629	-77.530
31.480	-27.213	0.093	0.629	-77.693
31.500	-28.760	0.049	0.629	-77.891
31.520	-29.898	0.011	0.629	-78.111
31.540	-30.596	-0.024	0.629	-78.341
31.560	-30.806	-0.062	0.629	-78.566
31.580	-30.623	-0.096	0.629	-78.772
31.600	-29.995	-0.131	0.629	-78.949
31.620	-28.942	-0.164	0.629	-79.082
31.640	-27.406	-0.192	0.629	-79.166
31.660	-25.467	-0.217	0.629	-79.193
31.680	-23.195	-0.239	0.629	-79.165
31.700	-20.563	-0.264	0.629	-79.077
31.720	-17.631	-0.283	0.629	-78.938
31.740	-14.446	-0.295	0.629	-78.750
31.760	-11.051	-0.303	0.629	-78.527
31.780	-7.463	-0.308	0.629	-78.286
31.800	-3.779	-0.305	0.629	-78.035
31.820	-0.051	-0.301	0.629	-77.792
31.840	3.677	-0.290	0.629	-77.565
31.860	7.334	-0.275	0.629	-77.373
31.880	10.911	-0.260	0.629	-77.224
31.900	14.327	-0.237	0.629	-77.125
31.920	17.518	-0.213	0.629	-77.079
31.940	20.456	-0.179	0.629	-77.094
31.960	23.131	-0.154	0.629	-77.166
31.980	25.397	-0.118	0.629	-77.290
32.000	27.325	-0.084	0.629	-77.461
32.020	28.840	-0.046	0.629	-77.668
32.040	29.936	-0.009	0.629	-77.899
32.060	30.591	0.027	0.629	-78.141
32.080	30.806	0.069	0.629	-78.381
32.100	30.575	0.103	0.627	-78.602
32.120	29.882	0.140	0.627	-78.796
32.140	28.781	0.168	0.627	-78.948
32.160	27.245	0.201	0.627	-79.054
32.180	25.338	0.227	0.627	-79.102
32.200	23.018	0.255	0.627	-79.097
32.220	20.365	0.268	0.627	-79.033
32.240	17.410	0.293	0.627	-78.923
32.260	14.215	0.298	0.627	-78.761
32.280	10.804	0.309	0.630	-78.573
32.300	7.238	0.307	0.630	-78.359
32.320	3.569	0.310	0.632	-78.141
32.340	-0.142	0.298	0.632	-77.922
32.360	-3.881	0.295	0.632	-77.731
32.380	-7.560	0.276	0.632	-77.565
32.400	-11.099	0.258	0.632	-77.445
32.420	-14.494	0.233	0.632	-77.371
32.440	-17.668	0.210	0.632	-77.354
32.460	-20.601	0.184	0.632	-77.391
32.480	-23.227	0.154	0.632	-77.484
32.500	-25.489	0.117	0.632	-77.624
32.520	-27.401	0.089	0.632	-77.809
32.540	-28.921	0.045	0.632	-78.024
32.560	-29.984	0.011	0.632	-78.261
32.580	-30.596	-0.030	0.632	-78.505
32.600	-30.801	-0.062	0.632	-78.740
32.620	-30.553	-0.099	0.632	-78.957
32.640	-29.866	-0.135	0.632	-79.139
32.660	-28.733	-0.164	0.632	-79.276
32.680	-27.143	-0.197	0.632	-79.362
32.700	-25.172	-0.221	0.632	-79.390
32.720	-22.857	-0.247	0.632	-79.359
32.740	-20.166	-0.265	0.632	-79.266
32.760	-17.196	-0.283	0.632	-79.123
32.780	-13.994	-0.294	0.632	-78.934
32.800	-10.552	-0.304	0.632	-78.712
32.820	-6.969	-0.304	0.632	-78.468
32.840	-3.279	-0.306	0.632	-78.217
32.860	0.465	-0.298	0.632	-77.968
32.880	4.187	-0.289	0.632	-77.740
32.900	7.834	-0.274	0.632	-77.542
32.920	11.395	-0.255	0.632	-77.387
32.940	14.784	-0.237	0.632	-77.282
32.960	17.926	-0.209	0.632	-77.233
32.980	20.843	-0.179	0.632	-77.240
33.000	23.448	-0.151	0.632	-77.305
33.020	25.682	-0.114	0.632	-77.418
33.040	27.546	-0.082	0.632	-77.577
33.060	29.012	-0.039	0.632	-77.984
33.080	30.054	-0.007	0.632	-77.984
33.100	30.639	0.032	0.632	-78.208
33.120	30.806	0.068	0.632	-78.425
33.140	30.510	0.100	0.632	-78.624
33.160	29.769	0.136	0.632	-78.791
33.180	28.604	0.169	0.632	-78.918
33.200	27.003	0.203	0.632	-79.019
33.220	25.043	0.221	0.632	-79.019
33.240	22.679	0.247	0.632	-78.986
33.260	19.983	0.266	0.632	-78.760
33.280	17.008	0.285	0.632	-78.760
33.300	13.769	0.295	0.632	-78.577
33.320	10.353	0.306	0.632	-78.365
33.340	6.770	0.302	0.632	-78.132
33.360	3.070	0.307	0.632	-77.899
33.380	-0.631	0.294	0.632	-77.673
33.400	-4.348	0.288	0.632	-77.475
33.420	-8.027	0.267	0.632	-77.308
33.440	-11.556	0.254	0.632	-77.188
33.460	-14.918	0.225	0.632	-77.117
33.480	-18.066	0.203	0.632	-77.105
33.500	-20.971	0.171	0.632	-77.149
33.520	-23.528	0.145	0.632	-77.252
33.540	-25.773	0.107	0.632	-77.403
33.560	-27.637	0.078	0.632	-77.826
33.580	-29.076	0.034	0.632	-77.826
33.600	-30.081	0.004	0.632	-78.074
33.620	-30.618	-0.039	0.632	-78.328
33.640	-30.774	-0.071	0.632	-78.576
33.660	-30.468	-0.110	0.632	-78.802
33.680	-29.726	-0.142	0.632	-78.996
33.700	-28.518	-0.178	0.632	-79.145
33.720	-26.885	-0.205	0.632	-79.243
33.740	-24.882	-0.229	0.632	-79.284
33.760	-22.502	-0.250	0.632	-79.268
33.780	-19.774	-0.272	0.632	-79.194
33.800	-16.760	-0.286	0.632	-79.072
33.820	-13.538	-0.302	0.632	-78.903
33.840	-10.079	-0.305	0.632	-78.703
33.860	-6.464	-0.314	0.632	-78.482
33.880	-2.780	-0.305	0.632	-78.254
33.900	0.953	-0.305	0.632	-78.035
33.920	4.681	-0.291	0.632	-77.834
33.940	8.323	-0.282	0.632	-77.664
33.960	11.857	-0.255	0.632	-77.537
33.980	15.214	-0.241	0.632	-77.462
34.000	18.334	-0.208	0.632	-77.439
34.020	21.213	-0.187	0.632	-77.474
34.040	23.764	-0.148	0.632	-77.697
34.060	25.950	-0.121	0.632	-77.874
34.080	27.766	-0.079	0.632	-77.874
34.100	29.173	-0.047	0.632	-78.084
34.120	30.151	-0.005	0.632	-78.311
34.140	30.698	0.025	0.632	-78.542
34.160	30.790	0.066	0.632	-78.967
34.180	30.457	0.095	0.632	-78.967
34.200	29.640	0.139	0.632	-79.135
34.220	28.421	0.161	0.632	-79.256
34.240	26.756	0.202	0.632	-79.328
34.260	24.763	0.214	0.632	-79.340
34.280	22.336	0.244	0.632	-79.298
34.300	19.596	0.260	0.632	-79.196
34.320	16.599	0.279	0.632	-79.045
34.340	13.312	0.285	0.632	-78.851
34.360	9.880	0.294	0.632	-78.628
34.380	6.276	0.293	0.632	-78.144
34.400	2.586	0.293	0.632	-78.144
34.420	-1.131	0.284	0.632	-77.910
34.440	-4.837	0.275	0.632	-77.701
34.460	-8.489	0.254	0.632	-77.525
34.480	-12.012	0.239	0.632	-77.397
34.500	-15.359	0.213	0.632	-77.321
34.520	-18.463	0.190	0.632	-77.304
34.540	-21.310	0.161	0.632	-77.342
34.560	-23.845	0.128	0.632	-77.438
34.580	-26.015	0.095	0.632	-77.584
34.600	-27.830	0.058	0.632	-77.772
34.620	-29.221	0.025	0.632	-77.993
34.640	-30.194	-0.014	0.632	-78.234
34.660	-30.666	-0.051	0.632	-78.480
34.680	-30.763	-0.088	0.632	-78.717
34.700	-30.392	-0.125	0.632	-78.933
34.720	-29.592	-0.161	0.628	-79.252
34.740	-28.324	-0.188	0.628	-79.252
34.760	-26.643	-0.217	0.628	-79.339
34.780	-24.559	-0.240	0.628	-79.368
34.800	-22.153	-0.266	0.628	-79.342
34.820	-19.382	-0.283	0.628	-79.257
34.840	-16.342	-0.300	0.628	-79.126
34.860	-13.081	-0.313	0.628	-78.746
34.880	-9.595	-0.319	0.629	-78.746
34.900	-5.981	-0.320	0.631	-78.521
34.920	-2.275	-0.320	0.631	-78.296
34.940	1.453	-0.313	0.631	-78.075
34.960	5.175	-0.300	0.631	-77.880
34.980	8.790	-0.286	0.631	-77.718
35.000	12.313	-0.269	0.631	-77.601
35.020	15.649	-0.239	0.631	-77.532
35.040	18.732	-0.214	0.631	-77.520
35.060	21.578	-0.188	0.631	-77.562
35.080	24.071	-0.152	0.631	-77.658
35.100	26.219	-0.119	0.631	-77.801
35.120	27.970	-0.080	0.631	-77.984
35.140	29.334	-0.047	0.631	-78.195
35.160	30.247	-0.013	0.631	-78.421
35.180	30.736	0.026	0.631	-78.650
35.200	30.768	0.059	0.631	-78.868
35.220	30.360	0.100	0.631	-79.215
35.240	29.501	0.129	0.631	-79.215
35.260	28.212	0.167	0.631	-79.322
35.280	26.525	0.194	0.631	-79.374
35.300	24.447	0.222	0.631	-79.367
35.320	21.987	0.239	0.631	-79.300
35.340	19.215	0.260	0.631	-79.179
35.360	16.170	0.272	0.631	-79.005
35.380	12.861	0.287	0.631	-78.791
35.400	9.397	0.289	0.631	-78.546
35.420	5.798	0.293	0.631	-78.284
35.440	2.103	0.285	0.631	-78.019
35.460	-1.625	0.281	0.631	-77.767
35.480	-5.331	0.269	0.631	-77.539
35.500	-8.978	0.252	0.631	-77.348
35.520	-12.464	0.231	0.631	-77.202
35.540	-15.778	0.210	0.631	-77.111
35.560	-18.866	0.182	0.631	-77.078
35.580	-21.675	0.155	0.631	-77.102
35.600	-24.156	0.120	0.631	-77.183
35.620	-26.283	0.091	0.631	-77.314
35.640	-28.045	0.052	0.631	-77.486
35.660	-29.383	0.018	0.631	-77.690
35.680	-30.296	-0.022	0.631	-77.912
35.700	-30.704	-0.056	0.631	-78.138
35.720	-30.736	-0.094	0.631	-78.355
35.740	-30.301	-0.127	0.631	-78.550
35.760	-29.447	-0.161	0.631	-78.826
35.780	-28.131	-0.192	0.631	-78.826
35.800	-26.385	-0.221	0.631	-78.893
35.820	-24.285	-0.244	0.631	-78.905
35.840	-21.815	-0.267	0.631	-78.861
35.860	-19.016	-0.285	0.631	-78.763
35.880	-15.933	-0.301	0.631	-78.619
35.900	-12.646	-0.314	0.631	-78.435
35.920	-9.144	-0.320	0.631	-78.227
35.940	-5.492	-0.318	0.631	-78.000
35.960	-1.781	-0.316	0.631	-77.779
35.980	1.958	-0.311	0.631	-77.569
36.000	5.653	-0.296	0.631	-77.241
36.020	9.257	-0.277	0.631	-77.241
36.040	12.764	-0.258	0.631	-77.147
36.060	16.062	-0.237	0.631	-77.103
36.080	19.124	-0.210	0.631	-77.115
36.100	21.938	-0.184	0.631	-77.184
36.120	24.377	-0.144	0.631	-77.307
36.140	26.471	-0.116	0.631	-77.478
36.160	28.179	-0.076	0.631	-77.688
36.180	29.479	-0.039	0.631	-77.927
36.200	30.339	-0.003	0.631	-78.180
36.220	30.763	0.037	0.631	-78.435
36.240	30.736	0.069	0.631	-78.677
36.260	30.269	0.110	0.631	-78.895
36.280	29.350	0.136	0.631	-79.072
36.300	28.013	0.178	0.631	-79.204
36.320	26.257	0.201	0.631	-79.278
36.340	24.140	0.231	0.631	-79.297
36.360	21.621	0.245	0.631	-79.254
36.380	18.823	0.268	0.631	-79.159
36.400	15.745	0.281	0.631	-79.009
36.420	12.394	0.293	0.631	-78.822
36.440	8.919	0.294	0.631	-78.601
36.460	5.282	0.296	0.631	-78.369
36.480	1.598	0.292	0.631	-78.132
36.500	-2.146	0.283	0.631	-77.907
36.520	-5.846	0.271	0.631	-77.705
36.540	-9.477	0.256	0.631	-77.542
36.560	-12.952	0.239	0.631	-77.421
36.580	-16.218	0.211	0.631	-77.353
36.600	-19.285	0.189	0.631	-77.339
36.620	-22.046	0.151	0.631	-77.382
36.640	-24.495	0.125	0.631	-77.478
36.660	-26.579	0.091	0.631	-77.622
36.680	-28.281	0.057	0.631	-77.802
36.700	-29.554	0.016	0.631	-78.011
36.720	-30.403	-0.020	0.631	-78.233
36.740	-30.774	-0.056	0.631	-78.457
36.760	-30.763	-0.088	0.631	-78.667
36.780	-30.253	-0.128	0.631	-78.852
36.800	-29.318	-0.158	0.631	-78.999
36.820	-27.948	-0.196	0.631	-79.097
36.840	-26.176	-0.212	0.631	-79.143
36.860	-24.006	-0.242	0.631	-79.134
36.880	-21.487	-0.266	0.631	-79.067
36.900	-18.640	-0.285	0.631	-78.944
36.920	-15.525	-0.294	0.631	-78.775
36.940	-12.200	-0.312	0.631	-78.570
36.960	-8.677	-0.314	0.631	-78.336
36.980	-5.025	-0.319	0.631	-78.091
37.000	-1.302	-0.311	0.631	-77.846
37.020	2.436	-0.304	0.631	-77.616
37.040	6.120	-0.285	0.631	-77.417
37.060	9.730	-0.275	0.631	-77.259
37.080	13.210	-0.248	0.631	-77.148
37.100	16.476	-0.226	0.631	-77.092
37.120	19.505	-0.197	0.631	-77.094
37.140	22.271	-0.168	0.631	-77.153
37.160	24.677	-0.136	0.631	-77.268
37.180	26.729	-0.104	0.631	-77.430
37.200	28.373	-0.062	0.631	-77.631
37.220	29.619	-0.030	0.631	-77.861
37.240	30.419	0.008	0.631	-78.105
37.260	30.790	0.048	0.631	-78.351
37.280	30.698	0.085	0.631	-78.583
37.300	30.177	0.118	0.631	-78.788
37.320	29.200	0.151	0.628	-78.957
37.340	27.782	0.187	0.628	-79.079
37.360	26.004	0.208	0.628	-79.147
37.380	23.829	0.238	0.628	-79.159
37.400	21.278	0.258	0.628	-79.113
37.420	18.431	0.277	0.628	-79.014
37.440	15.305	0.290	0.628	-78.679
37.460	11.937	0.299	0.628	-78.679
37.480	8.419	0.300	0.628	-78.467
37.500	4.788	0.304	0.628	-78.243
37.520	1.082	0.295	0.628	-78.017
37.540	-2.651	0.294	0.628	-77.809
37.560	-6.341	0.274	0.628	-77.623
37.580	-9.971	0.262	0.628	-77.477
37.600	-13.404	0.239	0.628	-77.379
37.620	-16.653	0.217	0.628	-77.334
37.640	-19.672	0.190	0.628	-77.342
37.660	-22.406	0.160	0.628	-77.407
37.680	-24.796	0.127	0.628	-77.524
37.700	-26.842	0.096	0.628	-77.686
37.720	-28.496	0.057	0.628	-77.884
37.740	-29.689	0.020	0.628	-78.107
37.760	-30.489	-0.018	0.628	-78.342
37.780	-30.801	-0.051	0.628	-78.575
37.800	-30.693	-0.090	0.628	-78.793
37.820	-30.183	-0.121	0.628	-78.982
37.840	-29.178	-0.154	0.628	-79.131
37.860	-27.744	-0.185	0.628	-79.231
37.880	-25.881	-0.213	0.628	-79.276
37.900	-23.684	-0.233	0.628	-79.264
37.920	-21.122	-0.256	0.628	-79.072
37.940	-18.238	-0.278	0.628	-79.072
37.960	-15.101	-0.290	0.628	-78.898
37.980	-11.739	-0.298	0.628	-78.690
38.000	-8.199	-0.304	0.628	-78.457
38.020	-4.525	-0.304	0.628	-78.213
38.040	-0.798	-0.301	0.628	-77.969
38.060	2.946	-0.291	0.628	-77.742
38.080	6.620	-0.281	0.628	-77.545
38.100	10.213	-0.261	0.628	-77.387
38.120	13.667	-0.242	0.628	-77.279
38.140	16.906	-0.220	0.628	-77.226
38.160	19.897	-0.190	0.628	-77.229
38.180	22.626	-0.159	0.628	-77.292
38.200	24.973	-0.125	0.628	-77.407
38.220	26.966	-0.090	0.628	-77.571
38.240	28.566	-0.051	0.628	-77.773
38.260	29.753	-0.014	0.628	-78.002
38.280	30.500	0.020	0.628	-78.244
38.300	30.801	0.059	0.628	-78.486
38.320	30.666	0.095	0.628	-78.713
38.340	30.070	0.132	0.628	-78.914
38.360	29.033	0.159	0.624	-79.075
38.380	27.583	0.196	0.624	-79.191
38.400	25.736	0.221	0.624	-79.252
38.420	23.496	0.249	0.624	-79.257
38.440	20.907	0.263	0.624	-79.205
38.460	18.017	0.285	0.624	-79.103
38.480	14.865	0.299	0.624	-78.952
38.500	11.481	0.306	0.626	-78.764
38.520	7.957	0.306	0.627	-78.555
38.540	4.300	0.310	0.630	-78.335
38.560	0.594	0.299	0.630	-78.116
38.580	-3.134	0.296	0.630	-77.918
38.600	-6.802	0.278	0.630	-77.746
38.620	-10.428	0.261	0.630	-77.615
38.640	-13.828	0.239	0.630	-77.530
38.660	-17.061	0.218	0.630	-77.499
38.680	-20.053	0.187	0.630	-77.522
38.700	-22.722	0.160	0.630	-77.603
38.720	-25.070	0.123	0.630	-77.732
38.740	-27.062	0.092	0.630	-77.907
38.760	-28.668	0.054	0.630	-78.117
38.780	-29.802	0.018	0.630	-78.349
38.800	-30.521	-0.019	0.630	-78.591
38.820	-30.790	-0.054	0.630	-78.829
38.840	-30.618	-0.096	0.630	-79.049
38.860	-30.022	-0.128	0.630	-79.238
38.880	-28.980	-0.160	0.630	-79.383
38.900	-27.503	-0.190	0.630	-79.478
38.920	-25.580	-0.215	0.630	-79.516
38.940	-23.335	-0.239	0.630	-79.496
38.960	-20.740	-0.258	0.630	-79.417
38.980	-17.819	-0.279	0.630	-79.284
39.000	-14.655	-0.290	0.630	-79.101
39.020	-11.260	-0.303	0.630	-78.884
39.040	-7.689	-0.304	0.630	-78.639
39.060	-4.010	-0.304	0.630	-78.385
39.080	-0.293	-0.300	0.630	-78.134
39.100	3.440	-0.294	0.630	-77.898
39.120	7.109	-0.274	0.630	-77.690
39.140	10.680	-0.261	0.630	-77.524
39.160	14.113	-0.239	0.630	-77.406
39.180	17.324	-0.217	0.630	-77.342
39.200	20.289	-0.184	0.630	-77.388
39.220	22.964	-0.154	0.630	-77.388
39.240	25.258	-0.121	0.630	-77.492
39.260	27.207	-0.087	0.630	-77.640
39.280	28.743	-0.047	0.630	-77.826
39.300	29.877	-0.014	0.630	-78.035
39.320	30.575	0.025	0.630	-78.256
39.340	30.811	0.060	0.630	-78.474
39.360	30.613	0.096	0.630	-78.676
39.380	29.947	0.128	0.630	-78.849
39.400	28.872	0.162	0.630	-78.982
39.420	27.336	0.195	0.630	-79.069
39.440	25.467	0.219	0.630	-79.099
39.460	23.157	0.243	0.630	-79.074
39.480	20.542	0.261	0.630	-78.993
39.500	17.620	0.281	0.630	-78.864
39.520	14.429	0.293	0.630	-78.686
39.540	11.030	0.298	0.630	-78.476
39.560	7.490	0.301	0.630	-78.246
39.580	3.832	0.298	0.630	-78.010
39.600	0.105	0.294	0.630	-77.781
39.620	-3.612	0.285	0.630	-77.575
39.640	-7.302	0.270	0.630	-77.397
39.660	-10.863	0.251	0.630	-77.265
39.680	-14.263	0.234	0.630	-77.184
39.700	-17.453	0.204	0.630	-77.189
39.720	-20.413	0.181	0.630	-77.189
39.740	-23.050	0.146	0.630	-77.276
39.760	-25.349	0.116	0.630	-77.416
39.780	-27.277	0.077	0.630	-77.601
39.800	-28.819	0.045	0.630	-77.821
39.820	-29.920	0.006	0.630	-78.065
39.840	-30.580	-0.031	0.630	-78.318
39.860	-30.801	-0.069	0.630	-78.566
39.880	-30.548	-0.101	0.630	-78.796
39.900	-29.904	-0.137	0.630	-78.996
39.920	-28.797	-0.168	0.630	-79.152
39.940	-27.256	-0.200	0.630	-79.261
39.960	-25.306	-0.221	0.630	-79.311
39.980	-22.996	-0.250	0.630	-79.305
40.000	-20.332	-0.268	0.630	-79.240
40.020	-17.400	-0.291	0.630	-79.123
40.040	-14.198	-0.296	0.630	-78.957
40.060	-10.782	-0.311	0.630	-78.762
40.080	-7.189	-0.313	0.630	-78.539
40.100	-3.505	-0.315	0.630	-78.309
40.120	0.212	-0.305	0.630	-78.078
40.140	3.940	-0.299	0.630	-77.870
40.160	7.597	-0.282	0.630	-77.689
40.180	11.153	-0.270	0.630	-77.551
40.200	14.548	-0.242	0.630	-77.457
40.220	17.738	-0.221	0.630	-77.420
40.240	20.660	-0.189	0.630	-77.437
40.260	23.281	-0.158	0.630	-77.509
40.280	25.548	-0.124	0.630	-77.632
40.300	27.444	-0.092	0.630	-77.798
40.320	28.921	-0.051	0.630	-77.996
40.340	29.995	-0.017	0.630	-78.215
40.360	30.629	0.022	0.630	-78.441
40.380	30.806	0.057	0.630	-78.661
40.400	30.543	0.094	0.630	-78.861
40.420	29.812	0.124	0.630	-79.029
40.440	28.700	0.161	0.630	-79.155
40.460	27.137	0.186	0.630	-79.228
40.480	25.198	0.218	0.630	-79.247
40.500	22.846	0.241	0.630	-79.206
40.520	20.182	0.257	0.630	-79.106
40.540	17.217	0.271	0.630	-78.957
40.560	13.984	0.286	0.630	-78.766
40.580	10.568	0.289	0.630	-78.539
40.600	7.012	0.293	0.630	-78.294
40.620	3.333	0.289	0.630	-78.042
40.640	-0.395	0.288	0.630	-77.799
40.660	-4.095	0.268	0.630	-77.574
40.680	-7.785	0.260	0.630	-77.389
40.700	-11.346	0.239	0.630	-77.243
40.720	-14.682	0.219	0.630	-77.150
40.740	-17.862	0.194	0.630	-77.113
40.760	-20.778	0.165	0.630	-77.136
40.780	-23.367	0.135	0.630	-77.215
40.800	-25.617	0.100	0.630	-77.347
40.820	-27.508	0.064	0.630	-77.525
40.840	-28.985	0.029	0.630	-77.737
40.860	-30.022	-0.005	0.630	-77.971
40.880	-30.607	-0.044	0.630	-78.214
40.900	-30.784	-0.082	0.630	-78.452
40.920	-30.500	-0.117	0.628	-78.859
40.940	-29.796	-0.150	0.628	-78.859
40.960	-28.593	-0.186	0.628	-79.004
40.980	-27.009	-0.208	0.628	-79.099
41.000	-25.032	-0.237	0.628	-79.140
41.020	-22.669	-0.260	0.628	-79.126
41.040	-19.956	-0.280	0.628	-79.054
41.060	-16.970	-0.296	0.628	-78.931
41.080	-13.753	-0.308	0.628	-78.766
41.100	-10.304	-0.317	0.628	-78.570
41.120	-6.717	-0.321	0.631	-78.352
41.140	-3.032	-0.320	0.631	-78.130
41.160	0.722	-0.314	0.631	-77.911
41.180	4.428	-0.302	0.631	-77.715
41.200	8.081	-0.287	0.631	-77.551
41.220	11.626	-0.269	0.631	-77.431
41.240	14.988	-0.248	0.631	-77.358
41.260	18.141	-0.222	0.631	-77.378
41.280	21.031	-0.190	0.631	-77.378
41.300	23.619	-0.159	0.631	-77.471
41.320	25.816	-0.128	0.631	-77.612
41.340	27.648	-0.092	0.631	-77.795
